Client_ID,Applied,Approved,Total_Tradelines_6m_In,Total_Tradelines_1y_In,Total_Tradelines_2y_In,Max_Trade_3m_Out,Total_Enquiry_6m_In,Total_Enquiry_1y_In,Total_Enquiry_2y_In,Target,Approval_Rate,Enquiry_Intensity,Tradeline_Growth,Debt_Pressure,Behavioral_Risk_Score,Risk_Segment
116436,2,2,10.0,12,23,7182,12.0,16.0,27,1,1.0,0.75,4.25,652.9090909090909,0.45452063882748267,Medium
116437,2,1,0.0,6,35,10110,5.0,12.0,12,1,0.5,0.4166666666666667,-8.75,10110.0,0.3209067992535027,Medium
116438,2,2,3.0,10,34,12439,2.0,12.0,12,1,1.0,0.16666666666666666,-5.5,3109.75,0.16571979192780148,Low
116439,4,1,18.0,19,36,7575,4.0,17.0,29,1,0.25,0.23529411764705882,9.0,398.6842105263158,0.3446754681540387,Medium
116440,1,1,3.0,8,34,1830,13.0,13.0,13,1,1.0,1.0,-5.5,457.5,0.3991715063647252,Medium
116441,0,0,5.0,28,28,5985,14.0,14.0,25,0,0.0,1.0,-2.0,997.5,0.45680743572602434,High
116442,2,1,7.0,20,20,19269,5.0,13.0,19,1,0.5,0.38461538461538464,2.0,2408.625,0.33081839106688693,Medium
116443,2,2,1.0,19,29,18567,5.0,18.0,30,1,1.0,0.2777777777777778,-6.25,9283.5,0.2955197394687242,Low
116444,0,0,7.0,7,29,19790,9.0,22.0,22,0,0.0,0.4090909090909091,-0.25,2473.75,0.3088153090189942,Low
116445,2,2,12.0,27,27,17209,10.0,18.0,30,1,1.0,0.5555555555555556,5.25,1323.7692307692307,0.4148065477784706,Medium
116446,3,0,7.0,11,22,10705,0.0,24.0,30,0,0.0,0.0,1.5,1338.125,0.177777951867636,Low
116447,1,1,6.0,21,21,12710,5.0,10.0,24,1,1.0,0.5,0.75,1815.7142857142858,0.34200972316728145,Medium
116448,0,0,6.0,15,15,2882,3.0,23.0,23,0,0.0,0.13043478260869565,2.25,411.7142857142857,0.21619012325302447,Low
116449,2,1,9.0,16,16,4890,12.0,21.0,31,1,0.5,0.5714285714285714,5.0,489.0,0.40267414457217665,Medium
116450,4,4,19.0,19,33,6703,6.0,12.0,30,1,1.0,0.5,10.75,335.15,0.45615449430377986,High
116451,4,3,9.0,23,23,9021,4.0,9.0,24,1,0.75,0.4444444444444444,3.25,902.1,0.34294453264997254,Medium
116452,4,2,10.0,29,29,1065,12.0,15.0,21,1,0.5,0.8,2.75,96.81818181818181,0.4410602325587285,Medium
116453,3,0,19.0,19,31,16042,11.0,17.0,17,0,0.0,0.6470588235294118,11.25,802.1,0.5199225074838157,High
116454,1,1,13.0,13,16,1635,9.0,21.0,21,1,1.0,0.42857142857142855,9.0,116.78571428571429,0.404389974214805,Medium
116455,1,1,4.0,22,28,18556,5.0,15.0,21,1,1.0,0.3333333333333333,-3.0,3711.2,0.26604937884738583,Low
116456,1,1,2.0,28,35,12025,8.0,24.0,24,1,1.0,0.3333333333333333,-6.75,4008.3333333333335,0.21893192390184116,Low
116457,4,2,8.0,8,25,7051,1.0,20.0,20,1,0.5,0.05,1.75,783.4444444444445,0.18864667186615044,Low
116458,0,0,6.0,7,19,17917,14.0,14.0,34,0,0.0,1.0,1.25,2559.5714285714284,0.5280526407939293,High
116459,1,1,10.0,10,21,7248,10.0,14.0,28,1,1.0,0.7142857142857143,4.75,658.9090909090909,0.4496605971255006,Medium
116460,3,1,5.0,7,18,17741,9.0,9.0,34,1,0.3333333333333333,1.0,0.5,2956.8333333333335,0.524275263920225,High
116461,4,0,3.0,6,30,9905,1.0,23.0,23,0,0.0,0.043478260869565216,-4.5,2476.25,0.1279584300667415,Low
116462,2,1,6.0,17,31,9632,14.0,14.0,14,1,0.5,1.0,-1.75,1376.0,0.4666053870365728,High
116463,1,1,4.0,16,29,16884,7.0,23.0,23,1,1.0,0.30434782608695654,-3.25,3376.8,0.24732661861181052,Low
116464,4,2,9.0,18,24,16994,5.0,19.0,23,1,0.5,0.2631578947368421,3.0,1699.4,0.29236843754535496,Low
116465,4,4,19.0,25,31,14222,12.0,12.0,17,1,1.0,1.0,11.25,711.1,0.6360487173059246,High
116466,4,4,10.0,13,38,7593,10.0,14.0,14,1,1.0,0.7142857142857143,0.5,690.2727272727273,0.39115698808447613,Medium
116467,4,3,5.0,29,29,10579,7.0,8.0,21,1,0.75,0.875,-2.25,1763.1666666666667,0.424464847775828,Medium
116468,2,1,11.0,26,32,13147,6.0,11.0,19,1,0.5,0.5454545454545454,3.0,1095.5833333333333,0.3763759587603282,Medium
116469,4,1,7.0,7,34,5706,7.0,13.0,28,1,0.25,0.5384615384615384,-1.5,713.25,0.3051551622731743,Low
116471,0,0,8.0,8,11,19409,7.0,20.0,28,0,0.0,0.35,5.25,2156.5555555555557,0.3602060759681717,Medium
116472,2,2,1.0,21,21,13832,12.0,19.0,19,1,1.0,0.631578947368421,-4.25,6916.0,0.4016640974668643,Medium
116473,0,0,6.0,18,18,7486,11.0,11.0,31,0,0.0,1.0,1.5,1069.4285714285713,0.5066206621781327,High
116474,0,0,8.0,23,28,8512,6.0,8.0,26,0,0.0,0.75,1.0,945.7777777777778,0.4142763548833366,Medium
116475,0,0,9.0,20,31,4986,11.0,11.0,25,0,0.0,1.0,1.25,498.6,0.4936083953093228,High
116476,2,1,2.0,8,23,4490,9.0,16.0,16,1,0.5,0.5625,-3.75,1496.6666666666667,0.29501093284309626,Low
116477,0,0,1.0,11,37,19323,5.0,15.0,15,0,0.0,0.3333333333333333,-8.25,9661.5,0.29257785298459654,Low
116478,1,1,7.0,13,23,4850,6.0,15.0,15,1,1.0,0.4,1.25,606.25,0.29540750954012424,Low
116479,2,2,15.0,26,39,12630,6.0,16.0,21,1,1.0,0.375,5.25,789.375,0.3456902314698755,Medium
116480,0,0,19.0,21,21,4280,0.0,22.0,25,0,0.0,0.0,13.75,214.0,0.32912975961672375,Medium
116481,3,2,17.0,25,39,15830,2.0,23.0,23,1,0.6666666666666666,0.08695652173913043,7.25,879.4444444444445,0.2789588134681162,Low
116482,3,2,18.0,28,28,11028,2.0,18.0,19,1,0.6666666666666666,0.1111111111111111,11.0,580.421052631579,0.3340962103630989,Medium
116484,3,2,2.0,8,21,19969,14.0,14.0,16,1,0.6666666666666666,1.0,-3.25,6656.333333333333,0.5340202919138743,High
116485,4,4,0.0,11,35,5996,7.0,8.0,9,1,1.0,0.875,-8.75,5996.0,0.4049288320659592,Medium
116486,1,0,13.0,21,39,6132,7.0,7.0,14,0,0.0,1.0,3.25,438.0,0.5203733879279128,High
116487,2,2,13.0,13,22,7633,4.0,10.0,32,1,1.0,0.4,7.5,545.2142857142857,0.3811929980064224,Medium
116488,3,1,16.0,16,26,16681,4.0,13.0,33,1,0.3333333333333333,0.3076923076923077,9.5,981.2352941176471,0.3854886012262732,Medium
116489,3,1,1.0,9,10,12487,11.0,14.0,21,1,0.3333333333333333,0.7857142857142857,-1.5,6243.5,0.47999774677983503,High
116490,2,2,0.0,17,39,7627,1.0,7.0,23,1,1.0,0.14285714285714285,-9.75,7627.0,0.17425061777029685,Low
116491,3,0,14.0,23,26,19419,5.0,22.0,22,0,0.0,0.22727272727272727,7.5,1294.6,0.33614144389495354,Medium
116492,0,0,8.0,19,26,13052,10.0,10.0,10,0,0.0,1.0,1.5,1450.2222222222222,0.5129847241952407,High
116493,2,1,2.0,22,33,7775,1.0,16.0,21,1,0.5,0.0625,-6.25,2591.6666666666665,0.11192236985042199,Low
116494,0,0,10.0,10,24,6671,6.0,20.0,20,0,0.0,0.3,4.0,606.4545454545455,0.30027203914299677,Low
116495,0,0,2.0,10,19,6460,8.0,9.0,19,0,0.0,0.8888888888888888,-2.75,2153.3333333333335,0.42867074269054717,Medium
116496,4,2,6.0,15,19,6023,10.0,23.0,23,1,0.5,0.43478260869565216,1.25,860.4285714285714,0.31124970393911067,Low
116497,1,0,10.0,17,35,4524,12.0,22.0,22,0,0.0,0.5454545454545454,1.25,411.27272727272725,0.3406337757114894,Medium
116498,0,0,16.0,20,23,16905,9.0,14.0,14,0,0.0,0.6428571428571429,10.25,994.4117647058823,0.5078470930446216,High
116499,0,0,5.0,17,34,5720,7.0,8.0,26,0,0.0,0.875,-3.5,953.3333333333334,0.39356929472716634,Medium
116500,1,1,14.0,21,32,1851,6.0,22.0,34,1,1.0,0.2727272727272727,6.0,123.4,0.3108857976860609,Low
116501,3,2,11.0,11,13,16991,2.0,22.0,22,1,0.6666666666666666,0.09090909090909091,7.75,1415.9166666666667,0.2961866407874179,Low
116502,2,1,19.0,19,30,15690,3.0,22.0,22,1,0.5,0.13636363636363635,11.5,784.5,0.3528688584263289,Medium
116503,1,0,10.0,23,29,12623,7.0,14.0,14,0,0.0,0.5,2.75,1147.5454545454545,0.35862064490480133,Medium
116504,0,0,11.0,13,30,4660,7.0,7.0,25,0,0.0,1.0,3.5,388.3333333333333,0.5230155497061363,High
116505,2,2,4.0,19,37,4712,1.0,17.0,17,1,1.0,0.058823529411764705,-5.25,942.4,0.09702219092701007,Low
116506,4,0,17.0,23,23,6169,2.0,15.0,15,0,0.0,0.13333333333333333,11.25,342.72222222222223,0.34100326824693833,Medium
116507,1,1,12.0,12,18,12297,7.0,18.0,18,1,1.0,0.3888888888888889,7.5,945.9230769230769,0.384186190621074,Medium
116509,4,4,16.0,16,36,3205,14.0,14.0,32,1,1.0,1.0,7.0,188.52941176470588,0.5682874125249665,High
116510,2,2,13.0,20,20,17616,7.0,13.0,34,1,1.0,0.5384615384615384,8.0,1258.2857142857142,0.4462085849792668,Medium
116511,2,2,1.0,7,25,18694,10.0,18.0,18,1,1.0,0.5555555555555556,-5.25,9347.0,0.4030624727259222,Medium
116512,2,2,19.0,19,26,19457,4.0,15.0,15,1,1.0,0.26666666666666666,12.5,972.85,0.41333991392997405,Medium
116513,3,0,19.0,25,25,8586,14.0,21.0,30,0,0.0,0.6666666666666666,12.75,429.3,0.5410613214116599,High
116514,3,3,18.0,18,20,1458,7.0,18.0,23,1,1.0,0.3888888888888889,13.0,76.73684210526316,0.4460486947047851,Medium
116515,4,4,7.0,26,26,18731,6.0,6.0,20,1,1.0,1.0,0.5,2341.375,0.5139893387370825,High
116516,1,1,12.0,26,26,6188,13.0,13.0,22,1,1.0,1.0,5.5,476.0,0.552258467730704,High
116517,3,1,5.0,5,34,7529,9.0,9.0,9,1,0.3333333333333333,1.0,-3.5,1254.8333333333333,0.44027481825018805,Medium
116518,4,1,6.0,10,29,19458,1.0,12.0,29,1,0.25,0.08333333333333333,-1.25,2779.714285714286,0.1914540283398393,Low
116519,1,1,7.0,14,29,11798,8.0,12.0,17,1,1.0,0.6666666666666666,-0.25,1474.75,0.37797798111473213,Medium
116520,0,0,2.0,27,27,17784,9.0,24.0,30,0,0.0,0.375,-4.75,5928.0,0.29268126236037995,Low
116521,3,0,2.0,24,24,5378,14.0,17.0,34,0,0.0,0.8235294117647058,-4.0,1792.6666666666667,0.38349545195365686,Medium
116522,3,3,1.0,26,26,7663,1.0,23.0,23,1,1.0,0.043478260869565216,-5.5,3831.5,0.13671932809186615,Low
116523,0,0,2.0,28,28,16057,6.0,23.0,23,0,0.0,0.2608695652173913,-5.0,5352.333333333333,0.24154465995255067,Low
116524,2,2,8.0,28,28,10782,11.0,15.0,19,1,1.0,0.7333333333333333,1.0,1198.0,0.41293609509484414,Medium
116525,4,2,3.0,9,34,5838,3.0,6.0,12,1,0.5,0.5,-5.5,1459.5,0.24925089134007408,Low
116526,0,0,4.0,17,27,15240,2.0,7.0,25,0,0.0,0.2857142857142857,-2.75,3048.0,0.2425647713752502,Low
116527,2,2,8.0,10,21,16151,7.0,10.0,10,1,1.0,0.7,2.75,1794.5555555555557,0.43610054965971234,Medium
116528,3,2,13.0,13,34,13607,8.0,23.0,31,1,0.6666666666666666,0.34782608695652173,4.5,971.9285714285714,0.3292665434240227,Medium
116529,4,2,9.0,24,37,5864,4.0,9.0,19,1,0.5,0.4444444444444444,-0.25,586.4,0.2890572453877793,Low
116530,4,3,11.0,11,26,1289,13.0,13.0,13,1,0.75,1.0,4.5,107.41666666666667,0.5322095832985153,High
116531,0,0,10.0,26,26,17184,6.0,13.0,20,0,0.0,0.46153846153846156,3.5,1562.1818181818182,0.3631464613838015,Medium
116532,1,1,4.0,15,24,1117,10.0,17.0,17,1,1.0,0.5882352941176471,-2.0,223.4,0.3066152896773316,Low
116533,2,1,8.0,18,18,14040,7.0,11.0,19,1,0.5,0.6363636363636364,3.5,1560.0,0.4213850557467378,Medium
116534,0,0,7.0,7,36,2784,10.0,16.0,16,0,0.0,0.625,-2.0,348.0,0.32095258488621486,Medium
116535,1,1,8.0,8,30,1905,13.0,13.0,32,1,1.0,1.0,0.5,211.66666666666666,0.47839631904403773,High
116536,2,2,0.0,10,26,8282,1.0,9.0,26,1,1.0,0.1111111111111111,-6.5,8282.0,0.21975426636212547,Low
116537,1,0,13.0,13,14,7608,13.0,15.0,22,0,0.0,0.8666666666666667,9.5,543.4285714285714,0.5644964873640607,High
116538,0,0,3.0,11,39,13185,10.0,10.0,19,0,0.0,1.0,-6.75,3296.25,0.42925336341606085,Medium
116539,2,0,3.0,9,30,16655,4.0,11.0,34,0,0.0,0.36363636363636365,-4.5,4163.75,0.26288035468751186,Low
116540,4,1,5.0,18,18,13792,7.0,15.0,15,1,0.25,0.4666666666666667,0.5,2298.6666666666665,0.33549779254059775,Medium
116541,0,0,10.0,26,33,10390,2.0,13.0,13,0,0.0,0.15384615384615385,1.75,944.5454545454545,0.2259544774742819,Low
116542,1,1,16.0,17,20,3334,13.0,13.0,20,1,1.0,1.0,11.0,196.11764705882354,0.6239697874219463,High
116543,0,0,13.0,24,24,11409,4.0,6.0,16,0,0.0,0.6666666666666666,7.0,814.9285714285714,0.46764507653984966,High
116544,3,2,8.0,16,33,13533,10.0,24.0,24,1,0.6666666666666666,0.4166666666666667,-0.25,1503.6666666666667,0.295127921227821,Low
116545,0,0,7.0,29,29,9413,10.0,10.0,28,0,0.0,1.0,-0.25,1176.625,0.48410664048355195,High
116546,2,0,8.0,27,38,7893,10.0,10.0,31,0,0.0,1.0,-1.5,877.0,0.46173800869056575,High
116547,0,0,15.0,25,28,3047,7.0,22.0,22,0,0.0,0.3181818181818182,8.0,190.4375,0.3549354633069223,Medium
116548,0,0,5.0,17,25,2844,14.0,14.0,14,0,0.0,1.0,-1.25,474.0,0.4584750424779254,High
116549,3,1,2.0,22,35,15500,4.0,18.0,32,1,0.3333333333333333,0.2222222222222222,-6.75,5166.666666666667,0.20125367909900374,Low
116550,2,0,11.0,28,28,5162,11.0,11.0,23,0,0.0,1.0,4.0,430.1666666666667,0.5306591390211972,High
116551,4,3,9.0,15,21,8223,14.0,20.0,34,1,0.75,0.7,3.75,822.3,0.4337404946937411,Medium
116552,2,1,0.0,19,19,4339,5.0,8.0,26,1,0.5,0.625,-4.75,4339.0,0.3494582323612156,Medium
116553,3,0,13.0,13,20,10325,8.0,12.0,15,0,0.0,0.6666666666666666,8.0,737.5,0.4802399306426004,High
116554,0,0,9.0,18,20,9104,7.0,14.0,23,0,0.0,0.5,4.0,910.4,0.37201843263418843,Medium
116555,4,3,13.0,13,15,2788,7.0,22.0,22,1,0.75,0.3181818181818182,9.25,199.14285714285714,0.37244206379954686,Medium
116556,3,1,2.0,28,28,19367,9.0,9.0,14,1,0.3333333333333333,1.0,-5.0,6455.666666666667,0.5063610693295452,High
116557,4,3,5.0,16,25,8772,3.0,4.0,23,1,0.75,0.75,-1.25,1462.0,0.39165378401715834,Medium
116559,3,0,13.0,24,28,12784,2.0,23.0,23,0,0.0,0.08695652173913043,6.0,913.1428571428571,0.262160891338344,Low
116560,2,1,1.0,26,26,8700,13.0,13.0,30,1,0.5,1.0,-5.5,4350.0,0.46422540458483047,High
116561,1,1,15.0,27,31,5624,5.0,23.0,23,1,1.0,0.21739130434782608,7.25,351.5,0.3136137360834081,Low
116562,0,0,5.0,14,22,10387,12.0,15.0,31,0,0.0,0.8,-0.5,1731.1666666666667,0.42323559928692794,Medium
116563,1,1,0.0,10,35,9398,5.0,10.0,30,1,1.0,0.5,-8.75,9398.0,0.33678518704214366,Medium
116564,0,0,1.0,9,36,6200,4.0,23.0,23,0,0.0,0.17391304347826086,-8.0,3100.0,0.13325008053548223,Low
116565,1,0,14.0,14,14,9314,14.0,14.0,20,0,0.0,1.0,10.5,620.9333333333333,0.6241251288264951,High
116566,1,0,0.0,16,25,3523,8.0,17.0,31,0,0.0,0.47058823529411764,-6.25,3523.0,0.2635168076589707,Low
116567,0,0,1.0,26,38,16873,14.0,20.0,20,0,0.0,0.7,-8.5,8436.5,0.3908548856577811,Medium
116568,0,0,16.0,29,29,2473,3.0,24.0,24,0,0.0,0.125,8.75,145.47058823529412,0.30020667538344825,Low
116569,3,1,4.0,29,29,16170,3.0,6.0,30,1,0.3333333333333333,0.5,-3.25,3234.0,0.3101574468677753,Low
116570,2,2,15.0,19,20,2898,1.0,16.0,34,1,1.0,0.0625,10.0,181.125,0.2973303320241776,Low
116571,4,0,5.0,10,17,14514,8.0,15.0,15,0,0.0,0.5333333333333333,0.75,2419.0,0.36320332302721375,Medium
116572,2,2,3.0,6,13,1224,14.0,23.0,23,1,1.0,0.6086956521739131,-0.25,306.0,0.3391214275247268,Medium
116573,3,0,13.0,13,18,12517,7.0,19.0,31,0,0.0,0.3684210526315789,8.5,894.0714285714286,0.39038589019762576,Medium
116574,2,2,9.0,15,36,1865,11.0,18.0,18,1,1.0,0.6111111111111112,0.0,186.5,0.3414016438725012,Medium
116575,4,0,15.0,15,15,10410,1.0,9.0,15,0,0.0,0.1111111111111111,11.25,650.625,0.3387417249287392,Medium
116576,1,1,2.0,14,23,10858,7.0,11.0,13,1,1.0,0.6363636363636364,-3.75,3619.3333333333335,0.35510747991319563,Medium
116577,3,1,14.0,26,26,3835,14.0,14.0,26,1,0.3333333333333333,1.0,7.5,255.66666666666666,0.5763538968273864,High
116578,1,0,9.0,15,32,19066,0.0,10.0,15,0,0.0,0.0,1.0,1906.6,0.1803342177098131,Low
116579,3,1,13.0,29,29,1255,12.0,15.0,30,1,0.3333333333333333,0.8,5.75,89.64285714285714,0.4826069807048749,High
116580,4,2,12.0,12,24,17325,14.0,17.0,17,1,0.5,0.8235294117647058,6.0,1332.6923076923076,0.5146969612323785,High
116582,2,1,17.0,21,39,11048,14.0,23.0,31,1,0.5,0.6086956521739131,7.25,613.7777777777778,0.4484318692023031,Medium
116583,4,4,12.0,12,36,14685,13.0,13.0,13,1,1.0,1.0,3.0,1129.6153846153845,0.5284598752338161,High
116584,1,1,12.0,12,12,1715,5.0,5.0,25,1,1.0,1.0,9.0,131.92307692307693,0.5951191497772721,High
116585,3,1,4.0,15,15,7643,2.0,19.0,29,1,0.3333333333333333,0.10526315789473684,0.25,1528.6,0.1986878975662604,Low
116586,0,0,14.0,26,26,12418,4.0,7.0,21,0,0.0,0.5714285714285714,7.5,827.8666666666667,0.44305971879016504,Medium
116587,3,2,18.0,18,18,13793,1.0,14.0,27,1,0.6666666666666666,0.07142857142857142,13.5,725.9473684210526,0.35802304630339954,Medium
116588,2,0,0.0,8,16,3373,12.0,20.0,30,0,0.0,0.6,-4.0,3373.0,0.33539716860254587,Medium
116589,3,3,13.0,13,32,5324,8.0,12.0,27,1,1.0,0.6666666666666666,5.0,380.2857142857143,0.43260327507789276,Medium
116590,2,0,1.0,19,26,19853,2.0,23.0,25,0,0.0,0.08695652173913043,-5.5,9926.5,0.2530755395574545,Low
116591,4,4,7.0,7,16,5358,4.0,14.0,29,1,1.0,0.2857142857142857,3.0,669.75,0.2826790787761582,Low
116592,1,1,2.0,15,30,8536,0.0,22.0,22,1,1.0,0.0,-5.5,2845.3333333333335,0.10574513941115848,Low
116593,3,3,19.0,19,26,12011,6.0,13.0,19,1,1.0,0.46153846153846156,12.5,600.55,0.4720750680825261,High
116594,4,3,0.0,26,26,8817,13.0,13.0,13,1,0.75,1.0,-6.5,8817.0,0.5249918177766636,High
116595,1,1,0.0,13,24,18731,9.0,11.0,17,1,1.0,0.8181818181818182,-6.0,18731.0,0.6370191796379437,High
116596,3,3,11.0,11,11,6382,12.0,12.0,12,1,1.0,1.0,8.25,531.8333333333334,0.591386033815214,High
116597,4,0,17.0,19,37,1140,8.0,8.0,18,0,0.0,1.0,7.75,63.333333333333336,0.576611723907412,High
116598,1,1,9.0,25,25,13694,13.0,13.0,13,1,1.0,1.0,2.75,1369.4,0.5289950837024038,High
116599,0,0,10.0,11,27,6404,12.0,13.0,15,0,0.0,0.9230769230769231,3.25,582.1818181818181,0.4971420191462809,High
116600,0,0,13.0,16,16,1885,4.0,17.0,25,0,0.0,0.23529411764705882,9.0,134.64285714285714,0.3402626436636324,Medium
116601,1,1,10.0,26,32,17715,13.0,13.0,15,1,1.0,1.0,2.0,1610.4545454545455,0.5226070715933463,High
116602,0,0,19.0,25,31,5338,3.0,16.0,16,0,0.0,0.1875,11.25,266.9,0.3577916353304922,Medium
116603,0,0,18.0,18,18,11051,12.0,12.0,12,0,0.0,1.0,13.5,581.6315789473684,0.6651349599556676,High
116604,0,0,14.0,14,16,18147,2.0,19.0,19,0,0.0,0.10526315789473684,10.0,1209.8,0.3287765789400383,Medium
116605,4,1,7.0,24,35,9292,10.0,10.0,23,1,0.25,1.0,-1.75,1161.5,0.4630205286760815,High
116606,2,2,14.0,14,23,3961,5.0,11.0,12,1,1.0,0.45454545454545453,8.25,264.06666666666666,0.4050927677375409,Medium
116607,3,0,14.0,23,23,18084,9.0,18.0,21,0,0.0,0.5,8.25,1205.6,0.43597977772206903,Medium
116608,1,1,9.0,14,28,1675,9.0,9.0,13,1,1.0,1.0,2.0,167.5,0.4984915113785131,High
116609,0,0,2.0,8,16,12686,14.0,15.0,31,0,0.0,0.9333333333333333,-2.0,4228.666666666667,0.48858649480515864,High
116610,1,1,6.0,9,39,17911,6.0,22.0,24,1,1.0,0.2727272727272727,-3.75,2558.714285714286,0.21616962881690882,Low
116611,4,0,10.0,29,37,15087,3.0,11.0,11,0,0.0,0.2727272727272727,0.75,1371.5454545454545,0.25882891968063687,Low
116612,3,3,10.0,27,27,5266,7.0,22.0,22,1,1.0,0.3181818181818182,3.25,478.72727272727275,0.29378132034812904,Low
116613,2,2,12.0,12,12,2410,13.0,22.0,32,1,1.0,0.5909090909090909,9.0,185.3846153846154,0.4596489961321373,High
116614,4,3,3.0,18,37,14326,14.0,15.0,28,1,0.75,0.9333333333333333,-6.25,3581.5,0.4187428623158129,Medium
116615,1,1,3.0,10,27,12847,1.0,4.0,21,1,1.0,0.25,-3.75,3211.75,0.21950781315283696,Low
116616,4,2,19.0,19,25,19929,10.0,21.0,34,1,0.5,0.47619047619047616,12.75,996.45,0.4870478239762521,High
116617,0,0,11.0,11,28,10029,14.0,14.0,21,0,0.0,1.0,4.0,835.75,0.5374375017408987,High
116618,1,1,5.0,10,26,7661,7.0,24.0,24,1,1.0,0.2916666666666667,-1.5,1276.8333333333333,0.2323091626974179,Low
116619,1,0,9.0,18,18,11667,6.0,19.0,19,0,0.0,0.3157894736842105,4.5,1166.7,0.3218428144502645,Medium
116620,2,2,13.0,22,22,11505,14.0,14.0,20,1,1.0,1.0,7.5,821.7857142857143,0.5858152329620743,High
116621,0,0,3.0,23,36,14006,4.0,8.0,17,0,0.0,0.5,-6.0,3501.5,0.27643362998245175,Low
116622,2,2,17.0,17,32,11580,14.0,14.0,14,1,1.0,1.0,9.0,643.3333333333334,0.6036661583242807,High
116623,1,1,12.0,12,39,17329,2.0,15.0,21,1,1.0,0.13333333333333333,2.25,1333.0,0.23255341076850225,Low
116624,1,1,2.0,6,20,19471,10.0,19.0,30,1,1.0,0.5263157894736842,-3.0,6490.333333333333,0.3768234813133779,Medium
116625,3,3,9.0,29,29,1456,6.0,13.0,13,1,1.0,0.46153846153846156,1.75,145.6,0.31516610315118715,Low
116626,3,0,16.0,27,35,15799,11.0,11.0,27,0,0.0,1.0,7.25,929.3529411764706,0.5841407416146035,High
116627,1,0,8.0,20,29,19807,2.0,13.0,13,0,0.0,0.15384615384615385,0.75,2200.777777777778,0.23306053006165817,Low
116628,3,3,16.0,16,38,13447,1.0,15.0,34,1,1.0,0.06666666666666667,6.5,791.0,0.26030072282109135,Low
116629,4,4,6.0,18,35,8039,7.0,7.0,14,1,1.0,1.0,-2.75,1148.4285714285713,0.4489131818851047,Medium
116630,0,0,15.0,15,35,2939,12.0,22.0,22,0,0.0,0.5454545454545454,6.25,183.6875,0.4062746732808152,Medium
116631,1,1,11.0,26,26,15677,13.0,16.0,16,1,1.0,0.8125,4.5,1306.4166666666667,0.4897480223392106,High
116632,3,0,7.0,18,23,4395,12.0,23.0,30,0,0.0,0.5217391304347826,1.25,549.375,0.3350366890591639,Medium
116634,3,3,13.0,13,31,13307,4.0,10.0,18,1,1.0,0.4,5.25,950.5,0.35671638673017464,Medium
116635,1,1,10.0,10,31,13678,7.0,9.0,9,1,1.0,0.7777777777777778,2.25,1243.4545454545455,0.4458716858566445,Medium
116636,0,0,7.0,19,19,11963,2.0,21.0,28,0,0.0,0.09523809523809523,2.25,1495.375,0.22256871078004195,Low
116637,3,2,16.0,16,16,17334,1.0,17.0,17,1,0.6666666666666666,0.058823529411764705,12.0,1019.6470588235294,0.33789652549412846,Medium
116638,4,1,8.0,28,37,10599,12.0,18.0,31,1,0.25,0.6666666666666666,-1.25,1177.6666666666667,0.3591240494693741,Medium
116639,4,3,5.0,22,22,9457,0.0,8.0,10,1,0.75,0.0,-0.5,1576.1666666666667,0.15397847552992952,Low
116640,2,2,0.0,22,36,18168,11.0,11.0,20,1,1.0,1.0,-9.0,18168.0,0.6465493649201972,High
116641,3,1,12.0,15,15,8368,9.0,12.0,18,1,0.3333333333333333,0.75,8.25,643.6923076923077,0.5099221577286256,High
116642,1,1,1.0,11,23,17621,13.0,13.0,13,1,1.0,1.0,-4.75,8810.5,0.5491887412606891,High
116643,3,0,14.0,15,28,15477,5.0,16.0,16,0,0.0,0.3125,7.0,1031.8,0.3532140121445085,Medium
116644,1,1,15.0,15,24,5777,1.0,10.0,32,1,1.0,0.1,9.0,361.0625,0.29894867134620207,Low
116645,0,0,1.0,11,33,10838,6.0,22.0,22,0,0.0,0.2727272727272727,-7.25,5419.0,0.21536140421512698,Low
116646,1,1,7.0,8,30,15192,10.0,10.0,21,1,1.0,1.0,-0.5,1899.0,0.4927072017492549,High
116647,0,0,14.0,25,27,3571,4.0,5.0,31,0,0.0,0.8,7.25,238.06666666666666,0.5059208657140469,High
116648,3,0,0.0,13,32,5837,4.0,17.0,25,0,0.0,0.23529411764705882,-8.0,5837.0,0.19945289701909008,Low
116649,1,1,8.0,14,17,18997,1.0,15.0,15,1,1.0,0.06666666666666667,3.75,2110.777777777778,0.24416323129346443,Low
116650,0,0,1.0,20,20,5703,1.0,13.0,17,0,0.0,0.07692307692307693,-4.0,2851.5,0.1523225595815844,Low
116651,1,1,13.0,13,36,10723,3.0,13.0,20,1,1.0,0.23076923076923078,4.0,765.9285714285714,0.27986034588096503,Low
116652,2,1,10.0,10,13,19012,14.0,14.0,33,1,0.5,1.0,6.75,1728.3636363636363,0.5905498643998268,High
116653,3,2,6.0,18,18,17265,10.0,16.0,16,1,0.6666666666666666,0.625,1.5,2466.4285714285716,0.4049682012438969,Medium
116654,1,1,18.0,18,32,17748,5.0,20.0,20,1,1.0,0.25,10.0,934.1052631578947,0.37241460984080493,Medium
116655,4,2,7.0,7,33,10016,4.0,4.0,9,1,0.5,1.0,-1.25,1252.0,0.4714774658087519,High
116656,1,1,16.0,16,33,1325,10.0,22.0,22,1,1.0,0.45454545454545453,7.75,77.94117647058823,0.39503767751393576,Medium
